#{"t_start": 1762623701.537952, "env_id": "LunarLander-v3"}
r,l,t
-193.016465,517,518.147933
-192.02447,909,519.117441
-75.386356,140,519.232636
-81.496486,451,519.594354
-78.858414,402,519.909995
-53.79701,310,520.167141
-68.382127,1000,521.025355
-123.751606,1000,521.895381
-29.177789,253,522.104931
-65.771931,464,522.476642
195.130033,375,522.776476
138.548706,423,523.12915
-80.76118,174,523.271182
-93.862804,1000,524.105626
-49.102129,241,524.33055
-54.016185,253,524.536359
142.185422,422,524.942925
-68.897686,1000,525.982891
-99.31161,378,526.287666
-103.10664,275,526.513181
-101.243085,143,526.627171
-84.054176,154,526.755243
-169.010302,535,527.187704
-86.395319,174,527.323149
-90.94965,346,527.607016
-95.90581,162,527.731113
-112.928789,275,527.958435
-103.532619,273,528.176468
-141.472335,662,528.714217
-90.291076,196,528.875578
-120.95471,570,529.331587
-117.052815,489,529.729116
-58.647156,313,529.979124
-81.135636,160,530.115753
-60.38269,203,530.284983
-107.104465,207,530.439738
-96.158602,338,530.71964
-67.359115,154,530.843718
-138.030437,435,531.192604
-26.250042,1000,532.031121
-116.565282,397,532.358161
-87.153698,235,532.546141
-107.933968,158,532.668095
-187.053656,980,533.450441
-75.372973,242,533.73195
-198.167359,928,534.501176
-85.040143,197,534.661043
-58.414354,330,534.930333
-215.000419,795,535.641077
-82.298368,173,535.783469
-119.842709,364,536.10041
-81.079304,1000,536.942368
-99.583235,149,537.243384
162.608704,419,537.679617
-152.055278,604,538.192921
66.837959,799,538.85934
-100.041815,136,538.987835
-69.688985,206,539.237875
-78.8931,301,539.550454
-84.897092,279,539.869427
-103.814862,194,540.011388
-79.946987,205,540.174702
-63.884733,218,540.352344
125.719153,412,540.684829
-79.655788,228,540.882867
-193.689187,980,541.653458
-69.836232,194,541.815712
-121.19533,375,542.115481
-98.075082,186,542.265684
-90.767116,230,542.46717
118.680702,425,542.804774
-46.970584,1000,543.639147
4.991742,1000,544.452348
-91.878602,184,544.602659
86.242101,700,545.182217
-152.166866,516,545.599852
-170.172816,483,545.986034
-96.368603,1000,546.807082
-131.357935,514,547.252305
-78.716373,164,547.403424
130.893879,621,547.909454
131.298586,702,548.492421
-201.426851,666,549.045739
-145.253488,444,549.405761
-116.260444,268,549.620515
-124.528201,239,549.808398
-122.481034,387,550.116747
-94.173706,297,550.356311
-153.217353,756,550.990013
-88.535273,152,551.109726
-119.159171,631,551.632908
-83.397088,168,551.765758
-86.7136,125,551.864926
-90.600596,239,552.060775
-133.281539,475,552.449341
-71.846566,1000,553.256974
-113.986868,359,553.545049
-101.242549,192,553.702474
-27.023919,1000,554.504016
-96.850903,142,554.619071
-168.412697,475,555.006609
-86.95036,245,555.203768
197.660696,556,555.683943
-86.368931,230,555.867377
-106.261181,226,556.042858
-73.642763,209,556.214453
-135.720919,405,556.539677
-104.119404,505,556.942914
-100.057176,1000,557.752419
-99.991142,1000,558.564699
-76.997728,190,558.731008
-98.956572,240,558.957446
-63.051949,164,559.088514
-52.412827,1000,559.925413
-122.475895,189,560.08547
-60.985787,1000,560.981451
-100.180387,1000,561.787299
-72.683666,484,562.190407
-131.233816,354,562.503123
-88.387522,146,562.633889
8.119803,1000,563.448424
-112.967812,1000,564.593952
-74.559579,1000,565.458513
-148.926867,382,565.782425
-144.48484,729,566.409788
-177.774672,468,566.812817
-41.409267,1000,567.772064
-65.906943,1000,568.574707
-56.681616,1000,569.370555
-39.992136,1000,570.187743
-211.936098,909,570.930049
-186.844484,655,571.462837
-69.283614,202,571.62506
-138.983543,522,572.051721
-96.472534,147,572.167171
-62.585476,289,572.398572
-136.967829,1000,573.236575
-34.411049,1000,574.040509
-123.606107,648,574.570846
-86.635648,1000,575.375425
-95.571365,240,575.566396
-50.445379,1000,576.370666
-59.512332,1000,577.218956
-90.050768,1000,578.04053
-166.429459,621,578.537328
-67.886527,1000,579.349416
-98.44925,457,579.708025
-91.587096,1000,580.508035
-72.097291,324,580.824344
-245.855547,919,581.583882
-89.090467,1000,582.385766
-91.38652,306,582.638411
-43.208673,1000,583.449639
-138.283546,301,583.686759
-102.748316,155,583.806497
-31.568391,1000,584.613324
-77.854512,194,584.774603
-64.602653,1000,585.576766
-45.688389,1000,586.392684
-42.607086,1000,587.198702
-112.559494,278,587.450876
-119.900194,248,587.666301
-108.074532,309,587.929251
-84.122729,227,588.116413
-209.78222,847,588.821886
-88.566534,1000,589.647596
-203.118277,620,590.184
-31.884849,1000,591.623355
-66.127566,175,591.764703
-119.311962,237,591.96169
-112.190744,168,592.11156
-82.627464,1000,592.938025
-211.774451,982,593.767592
-73.265593,1000,594.66705
-83.170539,214,594.849119
-108.318691,1000,595.672535
-97.58894,216,595.861212
-91.592063,285,596.097442
-109.547551,396,596.450016
-114.105025,140,596.564398
-85.131641,1000,597.478609
-108.658657,510,597.909772
-97.155847,277,598.140904
-118.57801,228,598.316133
-75.43416,1000,599.11983
-92.537941,1000,599.917525
-84.006058,237,600.114173
-90.237553,232,600.291846
-172.655607,588,600.765372
-93.177539,297,600.999804
-69.633026,166,601.143399
-133.105999,534,601.570646
-110.068366,223,601.745943
-109.219133,1000,602.524291
-85.616907,338,602.803713
-59.244514,266,603.019588
-50.230341,1000,603.827607
-31.737395,1000,604.631216
-63.175827,260,604.852953
-19.300511,1000,605.647587
-76.541363,384,605.957933
-72.40452,226,606.229531
-73.727639,360,606.534523
-69.707324,1000,607.39687
-36.513575,1000,608.256944
-85.536776,1000,609.06622
-106.338223,227,609.255637
-119.5645,1000,610.192299
-64.914307,1000,611.130113
-92.850548,1000,612.140278
-96.911158,361,612.423597
-54.272254,1000,613.235869
-105.608286,274,613.462213
-42.039408,1000,614.252224
-102.102162,238,614.444625
-101.722784,181,614.59078
-77.842709,230,614.774316
-89.112012,171,614.921268
-100.263935,1000,615.724808
-67.715429,1000,616.534043
-65.224653,220,616.709789
-65.877274,176,616.850389
-78.661117,284,617.080737
-44.606697,1000,617.898804
-33.453903,1000,618.725174
-35.729465,1000,619.531594
-54.347012,1000,620.35301
-30.515326,1000,621.158968
-103.57353,1000,621.972325
-56.123383,215,622.141299
-91.092905,253,622.341973
-61.702448,260,622.549498
43.292836,892,623.28945
-53.474657,1000,624.101417
-83.232567,150,624.223335
-159.860071,766,624.899294
-20.906712,1000,625.700707
-66.89978,260,625.907141
-87.438385,248,626.104473
-88.125608,248,626.309011
-87.830029,156,626.437196
-102.525084,216,626.605398
-177.881686,551,627.078551
-79.14986,147,627.210373
-17.488621,1000,628.031643
-31.247892,236,628.220361
-70.6729,156,628.345512
-90.296037,278,628.569103
-80.678828,285,628.798135
-83.105161,358,629.081397
-79.165125,187,629.235525
-72.291072,1000,630.039832
-84.991067,251,630.236802
-73.991051,1000,631.022881
135.978894,382,631.339095
-103.352781,221,631.517223
-27.777349,1000,632.303781
-81.048639,270,632.52528
-86.117903,240,632.73187
-35.200673,1000,633.54543
-66.741927,158,633.677998
-72.166355,250,633.870721
-126.608375,520,634.286006
-131.816788,1000,635.089932
-126.097735,401,635.423261
-64.425508,184,635.577999
-46.169477,1000,636.380004
-63.827027,186,636.526641
-53.956839,377,636.855252
-63.896466,199,637.02421
-106.701405,306,637.277615
-45.729644,1000,638.097493
-110.224823,1000,638.898181
-148.89149,652,639.431126
-34.056307,1000,640.231688
-74.215779,224,640.405799
-100.454217,1000,641.251843
-81.163182,182,641.396619
-87.478888,1000,642.220802
-108.240658,281,642.445607
-90.74607,1000,643.252371
-200.370306,782,643.880039
-89.90716,169,644.010843
-133.383069,221,644.197547
-78.031604,191,644.353494
-138.79161,396,644.669124
-62.944107,1000,645.483114
-73.74709,1000,646.287621
-109.51164,319,646.547189
-95.173284,186,646.6935
-160.802714,651,647.20165
-92.949945,1000,648.006092
-99.491798,281,648.236853
-91.546215,283,648.461293
-130.953995,351,648.740185
-54.775183,234,648.943676
-78.847019,191,649.095468
-134.997671,413,649.428866
-70.258366,1000,650.228062
-217.868597,782,650.86491
-113.020526,1000,651.663115
-87.838087,1000,652.473084
-80.670309,1000,653.275524
-104.92369,1000,654.09197
-144.263535,403,654.416975
-153.084278,453,654.778971
-207.712032,933,655.534935
-121.837044,206,655.705257
-97.21933,1000,656.488477
-114.011145,212,656.668357
-102.899153,1000,657.550645
-135.904055,378,657.879878
-143.750612,353,658.188893
-82.50955,1000,658.981545
-99.812212,156,659.112436
-224.679217,961,659.868099
-122.257707,1000,660.671816
-117.897972,218,660.851046
-136.636866,418,661.175683
-95.873968,186,661.324615
-195.995572,692,661.882888
-108.978006,1000,662.733327
-159.526289,463,663.143494
-145.020062,641,663.776637
-90.947215,241,664.046562
-125.31439,310,664.296393
-135.035827,573,664.752442
-96.872944,253,664.951918
-223.859811,737,665.540761
-88.615507,1000,666.357798
-49.198308,1000,667.188166
-66.355052,173,667.335701
-64.191261,1000,668.114964
-66.170836,1000,668.929675
-153.323872,620,669.42623
-108.177407,1000,670.239173
-196.081364,950,670.990288
-142.485882,1000,671.788166
-57.023514,1000,672.594208
-168.397165,765,673.211866
-85.165666,1000,674.010173
-111.864434,1000,674.816635
-238.85459,764,675.438234
-125.293557,1000,676.226579
-107.083679,1000,677.041875
-122.075577,1000,677.844739
-89.356345,1000,678.711517
-127.721453,265,678.927345
-105.538781,249,679.124903
-91.392157,162,679.252448
-121.685641,1000,680.295437
-103.676436,155,680.44391
-114.841357,1000,681.261903
-95.696283,1000,682.070505
-123.190528,281,682.293297
-130.596532,1000,683.091961
-70.339334,232,683.278288
-60.861948,1000,684.098079
-126.264864,535,684.736307
-111.588335,1000,685.846337
-219.007346,930,686.642607
-130.266714,1000,687.531163
-88.849344,321,687.811827
-68.574422,1000,688.790255
-105.243366,1000,689.606085
-85.398305,180,689.754619
-204.027086,979,690.531874
-47.000181,1000,691.398688
-75.038872,1000,692.499218
-89.074836,298,693.036138
-164.063373,586,693.610689
-86.664413,1000,694.421852
-33.502744,1000,695.26765
-3.14897,1000,696.10589
-70.944617,1000,696.945217
-66.533009,154,697.081514
-56.412885,1000,697.912665
-70.464159,1000,698.731231
-65.407777,168,698.867913
-74.797222,1000,699.675739
-25.492016,1000,700.498218
-32.902833,1000,701.369459
-45.234115,1000,702.198076
-62.288964,178,702.341486
-42.570542,248,702.558815
-22.667993,1000,703.364721
-29.758239,1000,704.177426
-146.284335,530,704.606193
-52.383991,1000,705.416836
-97.252987,1000,706.233937
-66.90517,1000,707.047065
-0.336704,1000,707.855503
-29.117259,1000,708.671727
-51.85302,1000,709.472677
-76.112973,410,709.808264
-28.610907,1000,710.629492
-66.222988,1000,711.447705
-87.132059,384,711.756107
-69.848411,459,712.126562
125.828144,695,712.688201
-106.666164,1000,713.505909
-248.102997,930,714.292429
-193.192075,830,715.007846
-178.627931,571,715.467982
-126.177761,1000,716.410435
-34.638301,1000,717.257945
-75.728335,206,717.425901
-67.141228,1000,718.278921
-176.601759,806,718.946579
-22.122454,1000,719.879973
-22.143849,1000,720.690263
-60.239836,1000,721.542916
-70.527505,1000,722.388539
-63.398298,280,722.62456
-62.137007,469,723.197919
-68.053158,1000,724.08532
-22.361293,1000,724.897737
151.810119,671,725.450254
-38.65683,1000,726.321131
-63.767736,1000,727.171
185.90627,324,727.450155
-20.026069,1000,728.278759
-43.686283,1000,729.115743
204.830612,534,729.563005
165.804014,789,730.205908
95.731201,795,730.840201
-12.178296,1000,731.680925
170.183002,461,732.067698
-51.221313,1000,732.881584
102.675077,957,733.66967
-51.421483,1000,734.490381
33.314258,864,735.203429
218.356233,303,735.442881
-38.498248,316,735.709167
-43.690446,209,735.871531
-80.776591,684,736.426737
216.804864,320,736.691177
-62.956182,177,736.839671
216.851115,390,737.150098
231.697925,300,737.39542
243.727259,279,737.617491
-23.115647,369,737.925045
-21.839666,347,738.229527
200.731192,312,738.493108
207.639222,367,738.807491
170.437235,417,739.156618
-9.645817,157,739.290336
-35.217674,129,739.393042
202.536391,421,739.737896
-78.256346,298,739.991404
207.811751,272,740.210688
-44.39731,186,740.370572
110.477479,568,740.831932
-61.716033,1000,741.639574
-20.272329,172,741.777868
225.534346,278,742.006507
223.631978,306,742.260963
-93.64558,361,742.555308
185.615986,309,742.805511
206.389689,458,743.195977
-84.163404,531,743.62835
-64.339436,485,744.027811
216.349098,379,744.344832
-37.387374,217,744.528957
191.133892,478,744.937554
198.914682,391,745.260319
-58.857519,125,745.363893
170.473569,433,745.721187
-62.423527,252,745.914886
-62.807116,152,746.039468
181.100878,310,746.303753
-29.162322,213,746.525373
167.259794,387,746.905628
-37.362298,182,747.064268
204.46704,396,747.391194
-79.170328,142,747.50967
-99.499142,171,747.650918
195.37144,329,747.921966
-60.394876,160,748.047426
223.540897,351,748.357061
-62.044256,392,748.687634
-95.739124,149,748.805146
160.853472,305,749.057004
201.848975,317,749.317984
-5.80461,133,749.432869
197.141517,312,749.683182
-6.97888,153,749.8061
-69.728007,123,750.082682
207.212969,385,750.537169
-37.73863,243,750.729461
-42.589486,429,751.077295
260.412852,254,751.282839
5.472948,261,751.494477
198.676033,279,751.72025
235.502134,281,752.029529
-53.674362,204,752.287585
6.9719,215,752.543327
-52.68195,441,753.097048
-51.481101,109,753.238499
-81.354238,155,753.388882
-6.655131,163,753.524071
-78.571806,419,753.864249
-81.699743,199,754.026603
11.511456,346,754.310089
190.458599,526,754.734683
216.434075,307,754.982975
-28.230822,245,755.175494
226.861842,332,755.448747
225.169377,234,755.653395
-104.46985,367,755.94838
-27.556947,142,756.062797
253.386105,342,756.336653
209.127563,222,756.515842
205.621392,408,756.86379
-189.787917,656,757.426369
-146.536424,719,758.006626
-227.929936,977,758.78868
-83.104188,255,759.089984
220.240842,423,759.448585
-73.477028,697,760.003493
207.741736,285,760.234518
-112.859481,569,760.730571
262.031473,359,761.034028
-82.284705,283,761.311364
285.097024,241,761.52522
-1.753874,220,761.701536
-145.367798,616,762.19341
-45.621833,177,762.378463
218.264695,366,762.776815
205.812744,350,763.090675
-92.683275,369,763.44051
-95.030951,424,763.792483
-125.708363,517,764.438183
126.824331,410,764.848516
188.227338,330,765.120564
179.611343,338,765.394979
206.800535,391,765.697636
123.559368,669,766.265337
223.074275,367,766.561544
152.160792,586,767.03298
-32.143243,1000,767.896344
-89.541744,360,768.184209
-60.573427,269,768.397404
-30.46337,208,768.570685
-60.437047,1000,769.371832
207.266409,648,769.906414
218.462057,504,770.31272
217.934713,572,770.806644
-66.49504,1000,771.619811
-55.859872,1000,772.408824
214.913351,430,772.766935
175.376324,310,773.026529
206.682306,564,773.47405
207.404731,490,773.857919
-53.90528,185,774.006222
-38.001302,1000,774.811851
-49.387844,1000,775.618036
-51.201491,283,775.854023
219.394785,717,776.429155
-44.926375,386,776.756529
188.055399,495,777.151315
-40.040961,1000,778.019842
208.666059,355,778.309451
-24.801593,270,778.523778
4.083668,1000,779.328877
16.184159,1000,780.11252
-64.69403,270,780.33016
-43.89998,1000,781.136576
203.91675,380,781.438402
204.518569,267,781.644691
188.562063,301,781.89608
198.975776,383,782.197239
207.980071,602,782.685104
-29.400229,200,782.840355
188.153691,409,783.18781
-44.531044,1000,783.995964
203.036594,589,784.471581
-125.914713,774,785.086905
219.455033,334,785.358611
