#{"t_start": 1762631490.50464, "env_id": "LunarLander-v3"}
r,l,t
252.989127,248,417.212003
223.930946,244,417.327462
270.033661,245,417.499736
271.708871,261,418.361167
287.024411,221,418.469902
266.106734,254,418.61031
251.609368,290,418.772858
230.088704,282,419.743061
-46.806067,180,419.833056
12.12344,183,419.923721
270.663927,241,420.11507
288.930571,254,420.338375
278.122305,268,421.066038
234.325281,276,421.202343
218.910387,257,421.334735
7.735659,187,421.436806
257.621839,277,422.252001
251.695322,224,422.365484
220.728555,242,422.482688
264.680542,298,422.897849
274.321813,240,423.646255
265.525061,237,423.762995
247.650393,297,423.906796
264.818131,278,424.053555
263.055981,247,424.789612
212.116325,238,424.90758
236.938433,292,425.049225
36.431202,174,425.166166
26.535067,205,425.978379
286.518914,248,426.101952
253.267816,246,426.220722
270.255276,239,426.447655
285.431915,283,427.305617
255.601735,222,427.415462
224.438166,258,427.540404
30.963569,204,427.640375
238.268517,225,427.814179
245.587296,291,428.567706
248.774059,229,428.682852
-1.405865,121,428.743026
271.266521,279,428.889985
28.759686,176,429.619256
242.627578,229,429.730788
271.223195,257,429.855799
141.034702,525,430.906548
158.409766,338,431.069926
236.347921,307,431.220868
254.008377,270,431.455619
265.740607,276,432.298829
-166.606694,123,432.357699
255.108581,254,432.482144
282.140553,244,432.621376
258.365412,270,433.51491
283.015373,255,433.640214
234.6976,254,433.768725
252.028221,287,433.931301
287.424667,259,434.818829
269.973438,275,434.956521
23.559987,209,435.059982
250.621772,245,435.246895
258.396125,307,436.1352
269.338651,240,436.250901
217.962831,251,436.380382
265.45305,299,436.533141
289.048796,278,437.288545
225.140586,255,437.416599
286.950323,225,437.527906
280.733262,250,437.670895
27.559347,1000,439.02365
247.224948,252,439.838344
257.025699,235,439.950076
221.075992,269,440.077658
271.761127,231,440.186879
-34.096069,191,440.951652
233.013249,287,441.088277
280.771874,283,441.224967
260.399419,239,441.341434
236.069464,251,442.033702
248.623197,217,442.137137
241.942752,292,442.304488
244.329935,275,442.448405
53.32599,171,442.62678
258.70006,286,443.405682
266.963383,242,443.524615
239.869492,257,443.660277
230.958378,288,444.572303
271.480188,208,444.675701
220.62324,239,444.796635
245.623246,256,444.927384
273.537131,282,445.086307
253.506382,221,445.898113
243.293,237,446.053034
238.461905,238,446.177448
195.961858,404,447.143651
251.551918,284,447.290245
234.823818,292,447.463878
228.446665,232,447.649567
241.255424,297,448.495445
273.96502,434,448.708589
230.724795,316,448.870246
271.086775,271,449.812617
239.094229,237,449.930524
271.727925,275,450.130091
227.783985,248,450.371189
281.781021,225,451.081349
233.860999,277,451.217954
263.334654,274,451.355334
261.497805,263,451.489457
249.576866,293,452.335055
238.697528,237,452.45227
227.227697,264,452.583925
274.74937,230,452.768143
253.530285,295,453.655791
245.645784,268,453.788376
225.902313,271,453.930532
229.506819,270,454.082555
275.260779,302,455.018363
240.964563,238,455.139484
273.690107,238,455.331915
262.553332,240,455.571702
228.986283,249,456.341742
209.178988,251,456.46513
292.604133,203,456.566178
229.50944,252,456.698591
241.096657,220,457.545566
113.767839,457,457.770468
279.012444,351,458.011756
251.40417,268,458.884709
243.675479,253,459.010376
234.804124,627,460.034645
237.277565,267,460.168324
224.697784,254,460.290963
37.917653,239,460.408421
218.726441,255,461.266011
240.971195,319,461.423941
239.005386,949,462.598461
239.614409,281,462.735816
267.635171,224,462.847398
281.509591,278,463.768257
252.27272,300,463.915301
26.074055,217,464.01955
201.726151,243,464.147745
251.729539,242,464.282814
212.733708,245,465.112471
9.969413,238,465.225598
210.763528,310,465.376685
229.881846,274,466.299371
244.619872,278,466.442419
215.420171,246,466.572369
234.917454,254,466.71261
220.928312,263,467.528834
226.855416,242,467.645765
263.47496,258,467.772115
215.307821,227,467.880542
251.457177,279,468.794327
219.000713,245,468.915835
245.930632,265,469.048111
27.193728,1000,470.312953
208.828479,906,471.556858
76.653603,1000,472.750279
247.969219,255,472.876527
249.078344,249,473.057025
282.194928,246,473.907303
258.330033,298,474.060293
30.91219,200,474.158746
255.271464,291,474.31993
242.864778,304,475.21115
268.325711,215,475.316105
266.13938,268,475.44922
268.093573,268,475.647642
255.681763,245,476.485693
241.324496,274,476.619553
27.849072,174,476.701858
254.947828,213,476.806708
254.095477,248,477.541958
252.968811,264,477.678224
262.152589,255,477.808255
218.462463,245,477.94187
245.985257,271,478.848606
245.052087,225,478.970527
256.236164,242,479.110689
281.821713,224,479.257593
269.798064,245,479.425237
254.720747,254,480.322257
271.875221,280,480.460542
256.490561,223,480.571194
239.634972,283,480.777687
242.318846,238,481.640791
131.493081,493,481.90075
268.605877,228,482.040901
19.689303,185,482.873458
61.556222,185,482.961763
251.190181,266,483.091777
267.561654,262,483.229892
262.635479,262,484.156143
262.417075,262,484.283683
295.199113,221,484.393414
236.499959,246,484.527379
48.636661,202,484.641188
1.817391,124,485.397061
189.583436,466,485.632449
254.353767,227,485.742544
272.061748,242,485.930806
254.395294,240,486.718343
256.157173,252,486.840991
250.668265,266,486.969334
271.64846,284,487.803387
249.862985,280,487.937432
269.987155,232,488.04743
270.434284,240,488.168126
227.067222,267,489.055112
251.802916,219,489.159175
260.118061,225,489.267368
274.506129,246,489.386875
-19.510734,117,489.444627
276.184089,253,490.162994
263.755339,259,490.290041
253.217384,248,490.409482
254.970671,259,490.540889
237.54538,232,491.325166
257.532747,235,491.43952
295.038476,247,491.557019
258.182859,246,491.680366
238.876908,283,491.913004
268.148681,261,492.749542
278.802208,248,492.871251
273.313059,237,492.98602
80.654025,1000,494.245224
241.030038,259,494.385438
263.774516,275,495.244913
271.442809,251,495.369368
256.229197,291,495.57356
262.397373,260,496.429478
230.466495,247,496.552099
238.381837,257,496.681788
271.612017,253,496.807313
35.684471,216,496.9282
21.992646,177,497.625226
242.010298,284,497.765805
239.680827,273,497.900637
250.16104,244,498.03038
229.502926,237,498.810932
249.050119,300,498.962764
266.64129,260,499.094642
283.11243,266,499.320032
263.808184,272,500.03803
-57.253937,1000,501.454753
285.966801,296,501.600243
269.572719,232,501.720353
259.174762,211,501.833277
261.829812,270,502.650767
257.230717,232,502.761817
242.252172,261,502.89118
45.419061,231,503.0023
281.092502,259,503.830155
257.057934,275,503.968025
249.819309,241,504.085203
219.471523,240,504.214238
245.989368,272,505.087811
264.515694,212,505.19334
238.209306,246,505.315984
265.971036,277,505.525818
258.939459,237,506.360504
284.747376,253,506.494381
262.761629,250,506.619237
256.854974,247,506.744319
274.116847,249,507.525706
276.624102,244,507.653619
265.689695,258,507.787115
233.734639,220,507.903419
261.824227,239,508.790436
56.833343,199,508.886424
254.40616,273,509.04241
252.220451,245,509.187533
286.037596,281,509.501333
263.442139,221,510.248258
284.858797,214,510.351717
237.034565,235,510.469919
227.184219,265,510.640004
244.292366,237,511.465272
235.211127,278,511.59901
281.403603,212,511.715676
262.53376,279,511.860579
290.483896,238,512.777244
277.075786,216,512.879228
266.012711,236,512.990351
243.954643,268,513.188592
283.301832,215,514.003544
271.445216,257,514.123964
220.523614,257,514.249549
256.597772,302,514.397082
244.431482,218,515.120028
230.133662,250,515.239633
264.648679,250,515.361938
230.468966,225,515.468544
286.182539,227,515.615582
235.729483,252,516.422615
269.564145,249,516.545773
143.579521,436,516.85473
221.629436,314,517.732187
265.552761,254,517.854125
235.921404,256,517.980796
277.709064,259,518.186563
256.637809,232,519.073219
279.544345,297,519.219487
247.351809,244,519.336062
258.236842,250,519.472042
272.257351,217,520.29489
255.80859,262,520.428222
263.989618,281,520.567484
278.508719,257,520.762033
259.629987,263,521.629056
247.756318,243,521.750705
-11.973259,204,521.850306
277.057352,233,521.975721
266.905844,214,522.838068
255.022511,229,522.951473
219.123163,260,523.08259
268.299786,260,523.274757
250.776093,241,524.101328
69.903461,613,524.412302
274.104715,274,524.551345
253.225814,231,525.309203
214.682786,233,525.426135
255.163339,226,525.53798
247.746848,232,525.656365
280.149633,286,526.622047
244.304775,269,526.755177
237.540776,273,526.889863
37.735681,238,527.019809
277.530842,250,527.868113
51.351615,205,527.968316
291.555301,222,528.077653
259.561629,259,528.202979
257.770332,243,528.39304
276.113141,238,529.227472
230.205099,244,529.34486
268.033757,256,529.468655
250.857369,245,529.600133
246.831905,288,530.474
271.705045,287,530.615865
242.169421,243,530.742741
254.731196,315,531.692753
237.814126,264,531.828024
260.927812,241,531.948357
270.300165,280,532.098662
240.095703,243,532.915038
221.649239,293,533.061093
224.307764,338,533.2295
248.772528,274,533.43493
290.589356,261,534.346758
281.353731,233,534.465022
169.318006,466,534.723807
271.447908,245,535.495204
-15.797341,1000,536.648558
65.252877,196,536.747296
247.283412,248,536.871578
269.876418,245,536.992953
271.229072,258,537.922789
239.082108,257,538.044982
243.863635,229,538.158249
232.188397,233,538.27912
229.492131,230,538.466203
240.043416,248,539.377261
243.495054,497,539.676005
256.240746,277,539.917808
28.68933,205,540.622359
225.254196,239,540.733504
250.732676,265,540.860393
266.249174,250,540.984788
238.292169,235,541.79676
255.412167,248,541.934932
230.683807,250,542.060466
250.517232,237,542.183759
252.72452,248,543.027675
283.141169,239,543.147881
267.774719,274,543.282897
272.247882,286,543.47876
254.432722,248,544.311352
264.298332,269,544.446212
21.771042,157,544.524273
245.822809,260,544.658395
281.136185,305,545.508916
36.351435,153,545.584062
274.732794,254,545.711262
229.555772,257,545.946233
155.410462,436,546.955444
255.937474,225,547.068324
266.863237,261,547.197494
256.855363,236,547.320099
258.366369,251,548.089817
264.545539,247,548.210437
264.587637,294,548.355671
263.649262,276,548.523843
228.954195,239,549.403907
243.817976,355,549.583612
282.791339,283,549.730513
237.58888,292,550.660229
240.34631,250,550.785822
257.375433,285,550.931102
257.540938,299,551.154258
242.155417,301,552.018583
37.324868,227,552.127768
222.882041,260,552.257638
282.601562,306,552.414396
258.302556,282,553.287317
251.941536,300,553.433117
257.560417,231,553.570309
280.025609,302,553.868539
259.634419,219,554.60957
263.561685,283,554.750731
253.174672,216,554.855638
235.028016,255,554.993119
34.704024,221,555.744832
254.231825,266,555.877549
232.486277,299,556.023928
244.601664,253,556.225805
246.173073,208,557.082619
229.32937,250,557.206612
189.684264,360,557.405702
250.102354,263,558.273835
246.822102,270,558.407201
284.59211,251,558.529572
261.513489,259,558.655909
239.320619,255,559.579656
226.202191,226,559.690516
250.15578,228,559.802052
273.20045,282,559.940388
265.638152,255,560.084046
42.716619,209,560.841515
18.933256,209,560.942464
59.266753,189,561.034499
261.954189,267,561.179593
229.689629,239,562.040381
255.645582,262,562.17319
247.204323,266,562.300957
27.661529,158,562.377043
238.817765,252,562.52374
242.520129,229,563.338405
-12.304071,172,563.42021
258.064193,272,563.550364
21.920656,174,563.678909
253.940603,254,564.560294
243.595551,281,564.693115
275.598585,250,564.812207
266.380337,228,564.927864
246.95937,312,565.75711
278.254034,262,565.886712
282.406084,279,566.020935
260.816638,268,566.191754
48.878206,230,567.036226
235.905858,267,567.174645
242.504002,331,567.352412
220.865625,236,567.486932
273.669488,264,568.326678
239.420701,234,568.440192
258.942414,262,568.573158
277.585588,253,568.772534
233.91901,220,569.781764
14.044921,187,569.870709
240.732393,264,570.014216
243.322288,232,570.143853
237.814944,257,571.011044
236.239898,289,571.149676
270.988576,302,571.300092
243.416653,235,571.434522
244.074825,280,572.366636
-16.312973,170,572.45056
254.303894,278,572.586263
249.60354,223,572.706046
5.081566,201,572.817326
253.75776,245,573.611793
266.390724,271,573.751136
259.358134,226,573.873011
237.961859,252,574.076439
232.958861,247,574.971448
250.271683,245,575.092289
265.591437,220,575.210058
260.087274,276,575.367809
260.223841,266,576.231696
271.832838,302,576.393261
215.045265,521,576.727468
227.355627,245,577.597744
248.222592,263,577.730387
-5.459082,177,577.823904
250.878459,226,577.946871
238.631987,265,578.782404
220.306076,259,578.913208
215.459151,238,579.030113
262.688605,271,579.186086
265.058783,274,580.096474
17.574595,195,580.192547
248.38452,260,580.323153
273.007794,245,580.459666
248.615122,246,581.397285
250.044047,262,581.525493
3.416054,170,581.614261
247.60762,247,581.799668
254.166093,241,582.015375
282.032335,278,582.786155
250.207641,267,582.918854
287.539093,274,583.051063
28.921343,236,583.800889
269.854331,243,583.919085
125.536283,1000,585.073015
231.452755,521,585.330934
262.234785,278,586.193905
245.164883,252,586.32282
268.118627,254,586.450437
268.70216,272,586.585354
255.992486,266,587.53843
245.08577,275,587.666596
267.834975,271,587.79747
236.880047,269,587.939751
268.405966,275,588.831924
20.91957,216,588.934112
284.199105,288,589.069219
256.589346,252,589.196283
212.130357,246,590.088334
241.973559,235,590.201801
283.379393,285,590.341703
249.619485,262,590.480509
226.952966,265,591.329781
263.161224,222,591.438447
227.898449,281,591.576602
287.72377,218,591.738482
246.990934,296,592.615583
278.392401,291,592.757869
235.384447,256,592.884498
227.605631,242,593.012438
225.277595,250,593.964662
279.978415,293,594.130006
267.219084,297,594.353985
233.972819,227,594.58198
253.533864,268,595.432761
232.944447,244,595.557136
262.161757,226,595.671743
282.725854,305,595.840153
266.74944,273,596.680491
296.285016,280,596.819335
30.331155,163,596.900702
247.887768,234,597.019815
273.686841,268,598.068794
250.377848,257,598.196569
43.508311,159,598.280168
267.199847,256,598.423925
252.497552,242,598.642952
257.320676,269,599.515144
267.857088,223,599.642432
256.764621,261,599.833862
232.329404,256,600.06495
261.97301,308,600.824605
273.231552,256,600.95334
230.541845,240,601.069583
282.656682,229,601.196357
270.733036,273,601.945542
274.401554,229,602.059622
259.51162,225,602.170711
277.39137,246,602.335175
256.613334,278,603.101654
268.130974,226,603.214292
238.2115,231,603.326658
39.867408,219,603.517443
264.460401,274,604.331963
237.660055,282,604.474839
286.904131,298,604.623791
236.307992,229,604.883935
258.015653,233,605.722448
247.824747,262,605.955237
277.497345,247,606.307352
237.70133,221,606.70313
230.067972,242,607.794256
233.822549,236,607.934535
263.341468,276,608.098121
265.155073,215,608.250747
235.091174,269,609.476076
247.118844,250,609.626367
266.416056,292,609.808247
253.479501,237,609.952164
245.817762,235,611.119687
256.232014,302,611.333753
259.579117,237,611.492812
21.534487,155,611.59176
58.344145,155,611.694411
244.398704,247,612.790868
248.600173,216,612.915025
246.892281,230,613.067072
255.630851,245,613.224344
254.516222,255,614.317352
269.577479,228,614.471546
254.341999,267,614.645443
251.565848,211,614.786122
252.54869,270,615.977452
256.384366,222,616.10959
276.628979,214,616.247716
239.522935,250,616.406573
262.010021,267,616.616318
254.679547,255,617.703409
11.675217,164,617.812896
266.077844,245,617.967561
254.616843,239,618.111895
282.56973,234,619.115796
257.26245,236,619.26104
262.78295,228,619.416754
235.574486,236,619.6411
278.408362,290,621.002124
10.774603,165,621.140663
284.611805,219,621.32884
253.880149,212,621.502919
269.650906,230,621.732458
271.987599,284,622.915334
266.235816,269,623.074215
287.089881,258,623.227848
260.643322,245,623.370918
230.545225,248,624.581084
245.428063,302,624.760908
258.164858,217,624.902167
226.850115,225,625.049148
271.716453,248,626.256165
242.419965,221,626.391559
251.407697,231,626.539882
274.708948,229,626.677123
243.354035,233,626.815603
217.630504,505,627.977591
29.829959,203,628.098057
265.243667,256,628.256966
-44.19785,1000,629.648666
244.095738,301,630.770687
243.62344,222,630.90234
279.099131,249,631.052415
276.412061,281,631.24212
259.052299,227,632.284173
266.214202,218,632.433065
255.099578,317,632.638444
257.974672,291,632.855184
271.969951,279,634.075621
233.236619,219,634.201289
228.805101,227,634.342597
274.14141,233,634.483229
240.99686,207,635.48326
245.164297,257,635.636393
254.256462,244,635.782583
258.571893,211,635.910248
246.497554,240,636.84405
255.874783,225,637.00238
269.794531,306,637.270933
237.984596,218,637.409992
258.866467,197,637.732354
302.536377,257,639.053004
262.639734,286,639.22463
263.213231,241,639.363418
282.817854,254,639.513328
252.910257,267,640.540307
248.401482,218,640.659496
252.633629,281,640.825809
262.097128,271,640.984946
257.980123,277,642.206127
217.726928,242,642.344183
261.644885,278,642.507786
238.554701,247,642.656241
274.365806,238,643.775725
259.819008,233,643.906781
32.023607,195,644.028013
295.183634,202,644.13859
273.097975,264,645.138644
269.440333,198,645.255329
255.373004,240,645.403591
230.884343,236,645.547666
250.751775,293,646.578653
239.268471,231,646.724027
291.742635,250,646.873491
270.345263,233,647.009666
265.114594,234,647.150724
241.346527,239,648.213746
285.793107,203,648.352584
273.865073,259,648.589163
233.590989,234,648.804378
282.358439,223,649.874132
228.442117,213,650.000126
262.326397,210,650.116301
29.250336,196,650.24271
22.787227,211,650.368306
262.536348,204,651.334235
231.304245,228,651.472509
267.854117,240,651.614873
237.465483,200,651.736672
240.036985,215,651.863487
279.542975,281,652.877153
237.312124,262,653.051687
260.251936,268,653.223206
266.955824,236,653.367469
288.229554,240,654.550732
34.799424,157,654.645926
255.276335,199,654.763818
270.100172,264,654.914797
264.480777,217,655.927847
274.510435,231,656.078813
239.605618,257,656.239687
255.874111,327,656.498408
47.969356,189,657.672592
278.053372,247,657.828948
273.266315,218,657.971488
281.060187,258,658.137446
34.241573,192,658.281211
20.336991,147,659.70114
274.556442,249,659.864318
254.757691,246,660.018266
280.089388,193,660.136521
268.897551,234,660.28798
262.541292,214,661.261565
265.010943,208,661.388111
267.289482,236,661.536879
283.555105,249,661.696472
29.944392,138,661.777831
238.385424,269,662.82518
275.952356,268,662.987219
224.232727,208,663.113143
236.956073,241,663.250007
275.73412,271,664.27604
242.460455,248,664.430434
230.34123,226,664.581601
265.685279,234,664.730065
289.557819,256,665.822308
275.103108,209,665.94684
261.439777,243,666.088482
37.812655,196,666.208416
129.827384,390,667.31439
260.932011,233,667.454868
277.193009,279,667.621109
-7.879551,171,667.717778
290.652497,285,668.668611
14.230056,188,668.777242
254.381179,216,668.918494
242.553223,221,669.053755
250.29562,241,669.208591
268.972557,215,670.304321
249.894533,234,670.449762
261.269885,202,670.595249
250.505375,231,670.744281
270.43773,248,672.00186
256.620792,195,672.132322
242.429581,255,672.303578
274.168938,188,672.432809
31.645987,197,672.564751
265.159198,232,673.874271
269.914924,255,674.065285
27.009269,197,674.211157
269.053823,231,674.436963
23.138043,197,674.640158
16.356502,157,675.829738
237.918831,229,675.99089
267.427407,218,676.144369
24.755981,145,676.249663
270.762161,221,676.412535
31.017687,149,677.848003
251.338528,261,678.068445
259.968005,195,678.20214
267.746745,249,678.381936
261.807334,256,678.565169
230.994983,244,679.592613
278.830304,228,679.75687
270.263904,217,679.914029
277.342848,195,680.050827
281.002734,221,681.103708
246.565742,214,681.250362
224.712219,219,681.39708
28.578104,190,681.526209
289.152601,279,681.716247
243.800833,275,682.730702
257.633077,266,682.913124
256.163306,202,683.04287
225.430287,204,683.174754
270.866836,283,684.251588
247.634587,254,684.422135
247.084466,254,684.587294
257.844224,223,684.729157
244.86627,208,685.633368
270.932749,270,685.802666
243.303955,210,685.93226
238.572717,214,686.070229
267.583349,210,686.196813
244.84467,230,687.136743
272.048274,287,687.323281
30.251884,174,687.439532
262.426127,234,687.590947
-6.058977,172,688.491161
251.322395,256,688.644325
266.519627,220,688.778567
246.241919,223,688.905898
257.90441,243,689.060014
103.559446,1000,690.560039
249.448135,237,691.549301
145.111353,872,692.152173
263.370809,254,693.033919
269.845385,247,693.185661
267.137523,221,693.313819
269.342555,274,693.472363
258.060448,223,694.452007
274.316024,246,694.609255
267.635815,235,694.757823
256.577504,253,694.913133
259.769588,268,695.902457
66.750936,642,696.290128
260.476806,236,697.205992
227.545611,228,697.342008
253.405936,261,697.497738
263.351891,264,697.658022
247.136475,288,698.594353
269.752332,256,698.739833
272.779421,266,698.902876
262.439611,199,699.019037
258.950553,390,700.006626
247.918556,272,700.164248
230.651276,227,700.291546
265.382163,241,700.443961
238.906899,247,701.344364
252.799621,294,701.540827
277.270141,272,701.691828
266.38452,268,701.849773
3.472309,180,702.707149
293.777426,260,702.864439
256.999903,251,703.010032
269.909428,266,703.16674
263.65293,211,704.074695
271.145386,256,704.230344
277.965242,246,704.377258
270.699327,285,704.54394
274.877415,274,705.481385
291.375743,273,705.652249
287.401961,267,705.816943
262.673118,271,705.980231
268.949548,255,706.926468
267.006734,270,707.097726
258.662627,283,707.281736
282.792942,256,707.444888
226.084598,378,708.515235
251.39168,226,708.663069
283.490586,244,708.81177
278.992949,258,708.990266
260.276945,262,710.024328
264.680946,219,710.164633
249.197822,240,710.327334
268.779755,239,710.476498
74.84979,1000,711.96926
260.148916,221,712.985014
269.574388,253,713.154735
252.677299,258,713.321724
267.029755,274,713.507667
263.892986,227,714.542118
-7.044753,162,714.650256
259.680087,214,714.799622
242.265573,227,714.955069
252.178888,239,715.110899
264.814263,247,716.110787
246.662935,250,716.284242
234.908067,227,716.439911
288.085872,262,716.61808
279.739245,199,718.132142
16.272583,172,718.294368
233.717704,203,718.481938
252.360147,214,718.691532
244.957307,211,718.890829
247.780889,216,719.890282
258.489366,237,720.04622
240.05316,242,720.2141
229.473109,227,720.367973
263.593711,250,721.41189
252.369455,220,721.560782
257.157645,246,721.725273
247.191728,216,721.871776
262.825174,248,722.048369
243.75288,224,723.142947
-10.794691,151,723.233511
246.98577,245,723.394016
271.118671,238,723.541134
244.555801,242,723.690776
250.076325,220,724.843065
82.186337,1000,726.266025
286.460851,277,726.460517
253.823965,247,726.624753
286.26476,270,726.800939
38.720246,203,727.924324
-5.404003,173,728.040583
250.991035,225,728.187125
250.494181,254,728.345947
233.305809,251,729.277766
271.948641,278,729.441297
229.013753,242,729.583995
229.327111,217,729.721336
269.009352,266,730.649802
223.233194,236,730.785788
276.914698,267,730.954691
285.273071,309,731.17104
280.942889,250,732.095606
264.99529,269,732.264234
276.387349,254,732.418541
244.302956,231,732.55616
40.826295,157,732.648453
288.880251,230,733.562783
222.92916,224,733.697946
233.955571,229,733.83616
254.867766,245,733.983165
242.515623,238,734.966908
271.644987,235,735.115824
5.70178,163,735.218837
226.763814,248,735.368283
245.169894,230,735.509946
274.453268,267,736.525998
243.489768,260,736.689877
237.696384,256,736.892898
239.142352,228,737.049701
271.313862,224,738.328315
249.633006,277,738.505887
256.762366,202,738.638978
14.912731,165,738.745673
250.636182,251,739.790181
250.723733,298,739.999984
100.773785,1000,741.743851
22.504575,220,741.896491
241.960127,219,742.045287
275.249812,236,742.209424
264.58937,200,743.374016
244.744992,216,743.523635
245.953527,214,743.694414
266.784513,237,743.857321
236.550624,219,744.837055
279.092873,246,745.010641
21.734491,174,745.141721
20.418615,159,745.246906
239.179373,289,745.445537
255.690993,233,746.433085
255.591402,224,746.583457
271.090948,215,746.738088
242.76713,265,746.92454
274.642598,247,748.05554
252.831163,231,748.217629
234.531721,248,748.386131
266.025105,274,748.578977
232.191553,218,748.737179
272.941964,246,749.842785
260.73353,210,749.995509
238.401404,220,750.155901
271.412806,254,750.335582
134.081441,447,751.555213
272.142417,239,751.733493
256.533974,267,751.947299
257.734549,243,752.990655
282.284712,280,753.176097
254.089818,209,753.320784
41.768502,1000,754.882738
283.301566,254,755.064721
245.36964,217,755.203257
219.414596,227,756.332421
229.305528,229,756.501222
285.351639,257,756.676662
87.240658,1000,758.176708
253.73951,204,758.310443
232.615341,269,759.292316
141.067699,657,759.718394
277.122563,272,759.893071
253.11568,308,760.932073
262.401509,273,761.099651
273.597937,193,761.218991
241.570234,245,761.372683
251.102603,254,762.29912
268.215269,230,762.441659
233.544815,245,762.594738
246.547562,574,763.711374
282.553501,189,763.821945
260.18489,244,763.973663
271.078225,234,764.11715
298.897174,212,765.103133
272.524347,204,765.231417
268.575281,206,765.362852
258.481987,223,765.504751
272.374691,241,765.65873
37.738453,200,766.648438
-7.654798,231,766.798903
226.096284,271,766.975101
259.290771,272,767.140067
237.780435,226,768.23445
238.804298,239,768.390343
275.243164,234,768.532907
214.979908,228,768.673184
260.152957,199,769.654619
232.106513,252,769.81543
276.918647,253,769.969082
114.103938,518,771.301593
235.618686,228,771.439429
262.938584,196,771.563581
252.31364,271,771.718494
243.674417,242,771.87387
286.198923,237,773.096779
257.520635,285,773.279731
242.901729,263,773.441541
265.124746,205,773.589126
253.196336,274,774.775191
292.272335,224,774.918702
235.910855,282,775.090718
246.57321,230,775.231544
234.368656,268,776.218911
-4.597796,1000,777.761587
24.757586,198,777.900808
212.419559,226,778.061122
267.475294,305,778.261037
252.594276,247,779.269495
-83.532922,1000,780.910392
261.182369,199,781.046482
240.441913,264,781.232505
247.060313,241,781.39911
-38.564804,1000,782.961357
282.077044,220,783.107526
255.204539,241,784.073002
253.443416,254,784.236276
233.562607,254,784.40844
251.163944,241,784.562711
248.373403,201,785.603384
244.260948,230,785.752689
278.335456,199,785.884899
270.956023,215,786.028619
273.95499,227,786.171643
263.829675,215,787.360952
236.331527,246,787.509732
252.398637,266,787.686173
277.774683,257,787.845136
229.455158,225,789.004837
268.190152,223,789.141185
262.045569,221,789.27701
288.539631,199,789.400347
266.779224,241,789.544413
264.93004,286,790.473761
263.248513,251,790.644245
284.771188,183,790.762589
283.809562,282,790.929963
265.231486,208,791.838398
274.642406,250,791.988672
280.644951,243,792.132108
257.922159,225,792.262745
282.895172,218,793.136071
282.267792,240,793.27727
-23.532445,1000,794.723459
-19.429335,123,794.795645
241.34059,220,794.929049
283.132481,321,795.123767
272.311236,230,796.385556
5.377155,103,796.45637
260.462026,281,796.698938
-82.276804,1000,798.386235
258.015542,254,798.546071
280.661553,290,799.540679
281.423459,214,799.688799
265.526933,230,799.842018
256.481772,242,799.992504
282.117028,279,800.198637
38.28782,168,801.123438
262.791263,234,801.255523
253.381978,288,801.435057
251.431722,268,801.585112
269.353227,217,802.478131
257.080561,213,802.605198
258.571009,214,802.733721
245.185615,275,802.896592
247.271827,220,803.804834
263.205271,235,803.943295
255.15378,243,804.097807
261.628782,226,804.230456
260.52574,242,804.371717
48.455009,198,805.269712
257.510315,210,805.401177
266.263704,242,805.546129
255.32344,204,805.667682
264.986774,216,806.537419
257.902592,244,806.686319
286.187628,223,806.828884
255.626378,254,806.974875
284.062398,304,808.016754
260.906972,215,808.142493
250.535103,244,808.287281
271.706768,201,808.411634
246.908849,222,808.540039
268.712291,244,809.535571
265.273152,248,809.699539
265.605181,207,809.83514
247.194718,233,809.979571
277.629496,237,810.957267
242.059621,237,811.105427
136.024471,454,811.399106
241.015827,236,811.544678
266.290205,262,812.53261
210.576216,228,812.675273
242.762808,251,812.818334
234.887098,239,812.957573
258.077487,210,813.900505
278.965369,291,814.084587
271.013558,288,814.26023
279.201781,200,814.378254
265.154196,265,815.305051
283.22708,285,815.487104
267.584232,260,815.645856
275.362603,224,815.780841
284.97143,203,816.673772
266.895017,203,816.797495
235.595984,229,816.939954
272.523246,255,817.085163
212.66669,230,817.227645
270.080701,212,818.138077
231.229188,238,818.279474
266.980396,240,818.419724
256.766801,259,818.580859
270.45492,218,819.500666
258.484658,250,819.65794
238.427397,213,819.78748
250.608666,229,819.927541
230.453857,221,820.062507
269.183531,217,820.99628
246.536699,250,821.16048
259.704163,248,821.309667
239.316647,227,821.446771
228.650072,219,822.405035
-39.601652,1000,823.881367
230.572748,236,824.040204
271.918996,214,824.183258
264.931594,277,824.366607
269.46008,228,825.360584
236.020123,274,825.541033
62.689434,207,825.672475
278.978748,253,825.84264
264.390226,288,826.933185
237.224852,224,827.094332
283.059263,200,827.228852
276.22159,258,827.443604
254.100389,252,827.698501
239.473337,254,828.940092
246.614139,215,829.093877
259.849346,206,829.239187
269.075063,254,829.420819
234.778793,237,830.697285
289.054865,303,830.888498
251.143271,273,831.071363
217.469342,245,831.229544
253.130046,243,832.191367
250.689136,281,832.369251
222.374918,237,832.52232
238.735521,230,832.669204
260.10967,298,833.70146
245.840568,242,833.843778
251.229817,251,834.012149
273.296745,228,834.159756
262.106161,255,835.123426
137.552985,421,835.393094
248.133738,233,835.528814
232.928654,239,835.686253
275.251974,225,836.592529
230.873553,243,836.74812
271.571576,271,836.908279
271.610908,220,837.044054
283.276293,216,838.024211
287.242296,218,838.152849
274.266871,219,838.288847
