#{"t_start": 1762458577.333108, "env_id": "LunarLander-v3"}
r,l,t
280.933955,182,796.768139
264.724355,183,796.871985
284.336159,158,796.96461
315.017352,190,797.829373
250.934964,166,797.913081
31.724639,92,797.96036
200.749846,522,798.289065
267.861218,161,799.140478
280.39152,167,799.223429
285.221202,160,799.304955
298.705679,187,799.400375
258.395571,148,799.482608
285.731398,194,799.636533
271.550616,184,800.513562
277.806776,233,800.629613
277.417448,186,800.72831
295.394714,194,800.828965
300.670764,192,800.937052
296.960704,257,801.89689
244.668981,163,801.981053
316.13632,257,802.12583
293.529322,155,802.261628
19.493745,120,802.3369
280.632053,202,802.560281
311.275433,191,803.362343
259.670849,183,803.460505
287.371086,205,803.56676
305.238726,196,803.68171
23.3025,99,803.746982
283.959045,229,804.603819
262.310866,172,804.696135
287.811778,221,804.810199
310.565836,234,804.929986
151.955305,1000,806.248999
283.4969,188,806.357322
277.954274,178,806.46037
31.571416,135,807.256959
33.353727,151,807.333357
278.604088,296,807.478961
126.306827,1000,808.78071
271.154745,201,808.89654
300.158181,164,809.031189
276.868297,186,809.852147
254.461854,185,809.942915
301.673902,219,810.052709
277.450355,163,810.133911
257.700483,226,810.254525
274.837337,176,811.074196
304.772471,405,811.279235
131.231396,1000,812.670012
266.138419,218,812.777857
268.198027,230,812.896783
311.042969,239,813.718338
298.610275,229,813.833452
282.879081,151,813.91249
263.073963,188,814.008971
276.758306,190,814.144592
280.175009,187,814.26366
132.267327,1000,815.624909
263.597275,182,816.455334
283.748674,201,816.551961
303.868284,270,816.679699
276.446671,205,816.780805
287.243833,220,816.954356
265.762913,164,817.780401
131.711994,1000,819.064702
301.579716,233,819.176563
274.021098,163,819.255807
152.898886,1000,820.418752
281.058186,217,820.523357
21.324572,182,820.65472
292.766094,234,821.531053
302.032824,169,821.614828
21.340167,104,821.664044
307.930521,214,821.769026
280.068136,197,821.873394
269.713553,197,821.986049
261.402492,205,822.778932
270.248569,156,822.856488
275.161042,193,822.953766
291.272464,172,823.03631
312.279016,252,823.223635
235.325226,184,824.011393
19.742782,106,824.062397
296.36078,166,824.143476
269.897335,179,824.229033
311.945356,192,824.321926
238.424759,172,824.416489
298.573815,236,825.172601
273.941173,226,825.282237
274.406794,202,825.378492
275.475878,169,825.460054
-8.178115,177,825.567516
286.817234,234,826.407016
294.635682,243,826.526743
286.382531,169,826.608889
287.967636,302,826.804333
287.484517,210,827.674103
288.802441,202,827.771115
269.42166,186,827.861453
296.340597,261,827.992474
255.00108,165,828.08151
260.739326,176,828.175748
316.212816,220,829.0047
241.143003,444,829.219221
269.369842,215,829.327795
273.532687,203,830.12598
271.729767,237,830.243661
288.390946,140,830.312711
258.070219,176,830.400647
287.993757,286,830.554335
311.966295,219,831.324618
7.02699,78,831.362886
287.513419,147,831.434559
259.557996,191,831.528472
241.358974,198,831.625992
282.010452,184,831.880261
320.239494,179,832.702946
302.000243,182,832.793271
269.318616,225,832.904672
274.691282,218,833.015683
291.233,246,833.146948
247.727726,180,833.923936
256.958412,181,834.015472
250.9434,175,834.102481
281.435786,189,834.194943
277.786852,167,834.281467
252.644054,179,834.429596
22.266367,123,835.225216
283.874777,217,835.329183
267.52141,233,835.440436
253.439537,206,835.659902
275.04622,208,835.793848
43.907965,126,836.52133
276.935944,184,836.608588
39.998998,184,836.698852
46.041806,118,836.754697
115.417016,1000,838.18673
298.261652,208,838.347443
48.628574,153,838.434062
285.678822,273,839.340644
308.953268,227,839.456982
285.933753,188,839.551043
-6.424136,134,839.616116
272.517295,214,839.73291
253.710975,184,840.578996
301.562092,215,840.682478
290.682835,225,840.794954
276.28995,235,840.931521
71.482064,140,841.059637
255.4268,235,841.966131
129.954,1000,843.240494
247.253419,192,843.337066
286.58003,225,843.45206
18.715628,1000,844.805082
18.581308,140,844.872805
300.590862,269,845.057874
270.934931,168,845.166001
273.606709,201,845.978762
263.475635,349,846.151357
252.99092,178,846.236835
248.836138,171,846.323124
305.454588,201,847.089526
99.907925,1000,848.549261
262.775167,187,848.64463
266.789366,189,848.738251
277.678322,245,848.872213
289.775672,178,848.972541
269.411534,213,849.91371
282.95867,188,850.012691
-20.068155,113,850.069223
284.016882,189,850.168094
307.547834,208,850.321638
251.936261,168,850.43633
303.380012,191,851.262567
259.465516,205,851.365008
265.857928,171,851.452751
29.628485,179,851.54224
262.214594,151,851.616484
280.032497,202,851.733954
286.392042,191,852.533712
13.899653,161,852.61357
280.367338,206,852.718071
250.014243,204,852.820627
266.855471,265,853.02716
254.395985,196,853.88403
269.757431,214,854.000916
251.904467,182,854.091852
280.659996,328,854.317238
261.648071,202,855.180847
284.448549,159,855.265526
154.105357,1000,856.652667
268.58642,165,856.739444
279.918902,167,856.825182
287.808203,229,856.996569
285.729822,203,857.121085
253.221413,188,858.008218
255.805969,191,858.108596
315.557014,203,858.209184
276.999041,175,858.297237
288.990717,210,858.420384
117.387525,1000,859.892161
247.605075,179,860.006985
282.938565,156,860.765918
273.890614,213,860.882376
126.986454,1000,862.199264
247.151511,252,862.345025
138.207628,1000,863.677722
263.496613,188,863.771368
291.84797,239,863.956014
279.895977,220,864.836775
268.316438,230,864.952909
251.135581,185,865.050497
287.922491,210,865.169618
274.207994,241,866.102467
290.188687,218,866.213728
264.24524,203,866.311946
283.573481,170,866.399906
300.518188,233,866.57826
158.162767,1000,867.86028
274.145031,173,867.959263
279.476132,239,868.820618
51.084902,98,868.869059
256.944115,193,868.965027
257.365028,195,869.068893
265.078187,200,869.226268
265.685819,172,870.032015
273.154357,178,870.118026
254.53462,196,870.213036
258.968473,197,870.308429
294.622201,199,870.404958
219.518164,891,871.474128
290.140632,213,871.721487
292.116226,194,872.466832
259.378496,181,872.552775
291.909288,195,872.649933
304.087215,286,872.789214
295.731374,235,873.049585
289.331304,198,873.770143
237.844561,188,873.860887
278.39889,237,873.974326
268.563632,310,874.123006
291.931669,231,874.977609
296.123882,234,875.091641
311.243984,229,875.202055
282.343599,168,875.283188
280.823395,212,875.438602
288.372867,190,876.321421
271.113324,171,876.403389
297.689877,283,876.538872
286.360852,183,876.633493
316.312034,218,876.754982
309.573806,219,877.57656
11.741027,103,877.626573
270.960096,187,877.718291
259.01423,184,877.807002
278.85533,195,877.903273
285.589678,221,878.804466
275.013138,190,878.898882
295.990747,230,879.013126
250.555748,179,879.098684
279.294477,212,879.21405
72.384196,115,879.27891
318.304327,282,880.213548
291.317567,242,880.338172
301.815899,176,880.426472
270.490129,204,880.589076
290.473381,214,881.449273
278.109475,196,881.549083
277.441282,222,881.657516
272.529739,174,881.742677
278.016148,182,881.83207
288.735641,229,882.003956
286.627424,250,882.91961
290.184097,215,883.02827
256.654397,194,883.128013
313.985814,185,883.236823
280.636405,157,883.326759
261.343613,151,884.112754
280.886829,196,884.211604
301.610188,208,884.314467
281.903798,234,884.429169
277.543001,212,884.571871
276.382231,216,885.393865
284.560641,183,885.484296
312.197133,201,885.585347
285.997328,241,885.80522
293.628602,187,885.914279
34.07617,96,886.693436
283.120945,244,886.813629
304.954386,229,886.926294
288.806934,279,887.066988
295.217993,226,887.233323
252.91698,234,888.163375
303.331755,229,888.27689
303.644765,197,888.385393
114.645332,1000,889.719628
261.272186,196,889.881723
308.005967,152,889.968526
283.768422,218,890.805899
299.293742,204,890.907919
297.147325,203,891.008266
269.672121,302,891.175104
255.650615,227,892.103527
281.757817,234,892.223246
273.544309,206,892.326236
302.938391,222,892.451816
290.356903,187,892.560983
282.567779,228,893.44914
296.009636,153,893.525234
272.553066,173,893.617424
269.316031,171,893.708725
246.23152,174,893.824506
250.609425,155,893.938189
274.554034,177,894.854713
290.570041,200,894.96013
281.903628,231,895.087045
309.769832,192,895.200533
306.73796,188,895.412464
307.332248,244,896.234006
266.29294,146,896.309624
7.921157,108,896.36432
22.115785,91,896.409452
278.355564,343,896.646981
269.128543,195,897.483131
283.340702,168,897.56569
306.451156,215,897.671779
280.415228,244,897.792382
265.752708,195,897.899355
287.720756,199,898.640849
267.824328,179,898.730009
277.676895,229,898.843199
292.178329,253,898.966548
267.275492,189,899.063321
254.267379,184,899.836542
290.925809,196,899.931813
300.003508,202,900.033143
298.834665,229,900.147946
265.95862,167,900.233513
300.627021,225,901.213767
314.215846,217,901.323451
282.952297,200,901.419954
265.907414,193,901.513988
300.297427,214,901.626684
271.424585,208,902.497389
285.114355,188,902.588865
287.514001,156,902.665739
255.3945,187,902.759395
246.481301,178,902.881491
299.362747,206,903.023388
309.434828,242,903.921525
318.782875,180,904.015024
319.082498,218,904.122235
295.990138,230,904.248603
291.275261,216,904.364191
297.752036,191,905.232631
280.785054,175,905.32261
275.569665,181,905.415295
262.14156,172,905.537898
285.001398,217,905.673453
288.440095,207,906.498036
260.243911,206,906.603715
281.275527,162,906.690692
293.401019,167,906.774147
300.061959,189,906.872043
273.412912,212,907.000055
294.323428,194,907.765381
272.358903,193,907.863489
290.708436,186,907.953148
285.284192,250,908.2295
296.38419,216,909.093372
286.356953,199,909.1908
260.101345,170,909.276571
248.410348,170,909.361495
262.618054,209,909.46323
315.85066,260,909.661176
269.690056,227,910.614151
300.354198,209,910.721037
295.245422,221,910.851753
282.836955,178,910.954975
275.459707,191,911.150432
325.430077,235,911.93188
288.135383,169,912.02148
61.146377,165,912.109375
34.426775,156,912.192533
252.994781,191,912.358944
286.209308,178,913.246168
267.679994,194,913.348867
293.410042,395,913.565853
51.193608,145,913.649799
289.595972,141,913.722072
311.724522,257,914.67184
297.858592,234,914.787873
301.470026,222,914.903747
292.082825,145,915.037038
258.916548,191,915.149484
135.646208,1000,916.53793
259.576061,184,917.410135
297.08295,210,917.517414
259.10658,206,917.619769
281.038014,220,917.740474
289.486071,225,917.926484
281.242332,197,918.794425
261.817239,181,918.892097
309.687076,241,919.020655
323.374391,363,919.271413
288.56463,227,920.22772
303.638395,192,920.325988
254.138874,208,920.436573
289.908209,257,920.589327
174.888672,1000,921.845436
306.42943,192,922.005038
56.420071,162,922.912228
264.84689,153,922.995316
311.748687,210,923.105525
306.576514,223,923.233846
54.826173,144,923.318834
302.63493,207,924.249646
317.073745,252,924.384603
282.051168,164,924.471889
271.045971,180,924.568232
308.292159,178,924.735131
283.576931,224,924.986262
245.672794,160,925.811125
276.344194,163,925.898926
290.396339,176,925.989699
280.497867,180,926.095005
246.344587,190,926.203538
285.843058,173,926.400967
263.32855,192,927.208274
297.55297,199,927.318354
266.01927,189,927.424134
280.856223,220,927.614886
274.706268,195,927.834376
259.877052,168,928.684274
263.214579,166,928.785249
265.781294,179,928.8882
300.205793,190,929.069886
252.223925,166,929.278729
305.760068,202,930.177784
271.388586,178,930.283711
296.278545,215,930.414499
289.664884,196,930.532812
304.932766,202,930.664383
263.17176,218,930.88491
253.713045,160,931.680015
275.570292,186,931.778434
291.57908,182,931.873214
257.345013,158,931.967176
302.454031,216,932.15687
304.089848,211,933.125879
26.912101,91,933.177321
295.313902,240,933.311905
314.226753,211,933.435597
301.494675,239,933.583149
287.751568,192,934.465442
270.676773,225,934.582803
250.474837,167,934.669402
259.051789,181,934.764448
300.672747,235,934.945455
296.261536,178,935.055263
288.67227,211,935.969528
26.44817,110,936.023196
87.389652,110,936.079751
283.408705,149,936.154255
255.364411,165,936.252315
297.20915,195,936.367826
280.332866,183,937.332812
285.000458,226,937.445785
245.961567,181,937.533876
277.257047,172,937.682092
290.317463,139,937.766207
322.147544,194,937.962656
269.455609,203,938.718749
285.357272,216,938.82618
312.447282,236,938.946194
275.176741,165,939.039283
261.837073,135,939.158214
284.704842,225,940.028118
287.700648,176,940.113328
274.11465,166,940.195457
280.724579,183,940.289289
304.571366,226,940.42092
316.415173,249,941.321218
30.478372,104,941.374049
290.39556,229,941.48837
288.214146,168,941.577792
305.091559,202,941.740186
277.669287,195,941.853384
242.196534,168,942.637114
-1.607822,99,942.685943
266.652265,167,942.767775
275.419971,193,942.865467
267.054301,184,942.961018
305.281947,255,943.785938
252.189197,184,943.879568
287.779309,195,943.973178
301.118517,369,944.304039
279.182429,241,944.536327
278.807695,189,945.295823
58.911031,134,945.362709
310.114548,188,945.459852
302.00796,274,945.604058
289.923849,211,945.7156
236.309436,237,946.564159
18.583949,144,946.635047
277.036599,202,946.734288
10.744657,307,946.954723
278.883597,290,947.866278
278.628954,278,948.006001
291.192274,190,948.103786
284.060743,256,948.284139
272.348971,176,949.13734
161.634532,1000,949.786789
263.813306,193,950.596932
284.215223,145,950.667851
257.341784,203,950.771039
241.867476,168,950.862748
310.067041,235,951.044732
286.729755,196,951.905393
310.336382,251,952.02885
247.642339,178,952.118792
288.263739,192,952.213128
244.013035,165,952.306969
315.172218,257,953.226054
278.53613,180,953.315117
301.062457,233,953.431927
38.094103,163,953.53614
302.964393,221,953.681311
20.310395,113,953.828522
244.640546,150,954.675177
290.570558,197,954.777637
282.597579,190,954.874836
245.776402,180,954.978384
242.570806,358,955.899355
250.163639,163,955.996469
275.638323,212,956.111733
273.506422,159,956.197514
293.565925,219,956.32014
269.686883,174,956.475968
304.192618,227,957.359429
261.425627,239,957.479526
285.680011,195,957.578438
275.696301,214,957.731638
272.572418,185,957.846427
311.230206,257,958.751543
264.093292,145,958.824567
298.816441,186,958.927315
272.882998,193,959.050881
293.199544,231,959.277069
270.067664,156,960.082214
297.134766,256,960.217842
286.574477,243,960.340998
270.826647,170,960.492354
277.777148,249,961.359273
284.608713,215,961.465524
295.358898,257,961.594858
278.562522,181,961.685059
277.853627,291,961.851603
263.947488,226,962.622283
8.34831,100,962.674294
26.985035,151,962.748273
270.762403,187,962.840912
40.005315,90,962.886616
285.333013,213,963.055691
51.379913,176,963.968456
285.81869,267,964.099825
53.433343,178,964.191767
297.4899,223,964.322441
306.798159,294,965.223765
272.917769,212,965.336248
256.986776,200,965.439501
276.020894,162,965.518751
262.846062,194,965.622678
254.68818,194,965.794497
290.881811,184,966.591393
302.115162,247,966.709879
275.345967,199,966.811257
286.734639,188,966.929139
289.123974,193,967.069023
283.048491,174,967.897035
294.720382,165,967.979746
257.535748,181,968.074234
73.784801,145,968.148162
282.716665,292,968.31152
248.589405,200,969.136134
260.524056,203,969.237393
137.445874,1000,970.572544
63.204629,129,970.633783
241.77808,149,970.709911
281.97121,199,970.813341
159.189234,1000,972.084396
280.662414,359,973.083598
47.151803,156,973.166813
284.909158,230,973.288821
300.721869,229,973.404968
288.082168,278,973.557647
274.633631,283,974.515574
265.471161,358,974.697217
259.106068,242,974.886001
244.956574,357,975.843107
143.251053,1000,978.019202
284.229193,184,978.157303
149.039738,1000,979.627865
246.667772,221,979.771314
287.271867,252,979.938403
114.266114,1000,981.56452
258.793171,228,981.721976
286.733263,227,983.054995
259.879595,232,983.363064
249.475849,197,983.510218
273.362142,184,983.629922
274.184229,215,983.774233
282.804897,311,985.085978
282.772432,195,985.224046
268.620625,209,985.371311
154.307972,1000,987.161842
138.281346,1000,988.774412
244.828511,222,988.923004
227.947242,401,990.159113
137.2026,1000,991.785275
258.962551,190,991.934564
258.390846,265,992.165774
150.401773,1000,993.848454
251.567043,276,994.020274
281.739867,201,994.97803
292.587592,193,995.103855
258.314968,321,995.298674
248.736053,166,995.403786
126.12349,1000,996.795967
293.166841,282,996.969436
47.586845,195,997.892792
261.519491,161,997.985698
-17.791103,225,998.125087
279.432627,515,999.533696
270.006617,216,999.668798
259.755878,190,999.79623
21.798684,192,999.912322
275.101278,230,1000.057701
252.396969,161,1001.005537
169.752756,1000,1001.677266
268.49949,205,1002.637376
264.208858,492,1002.93993
235.627094,194,1003.055658
31.449509,149,1004.027063
270.738615,230,1004.165633
310.331812,539,1004.494391
135.734664,1000,1005.909945
275.879664,218,1006.045273
116.480083,1000,1007.53531
236.20538,162,1008.436963
-5.936198,137,1008.518791
130.571295,1000,1009.969997
283.429023,158,1010.059501
272.295805,182,1010.170427
278.184602,198,1010.288945
-6.639369,160,1010.387955
258.253195,196,1011.332225
284.907992,211,1011.467911
187.610119,1000,1012.961598
-84.688447,497,1013.263813
294.392775,179,1013.375569
261.000406,200,1014.3346
143.862764,1000,1015.984668
112.391643,1000,1017.914443
253.431586,172,1018.023316
274.525583,288,1018.196773
29.205997,198,1018.31882
166.994545,1000,1019.79323
283.31759,232,1019.930792
270.579928,221,1020.882416
314.843739,200,1021.00427
170.772077,1000,1022.506119
-7.121105,148,1022.595239
296.701661,675,1023.829856
17.168603,161,1023.925774
167.921188,1000,1025.40147
-40.540345,342,1025.607505
287.303403,214,1025.734991
123.157934,1000,1027.220448
277.355526,169,1027.318608
274.212997,224,1028.299555
293.978668,239,1028.441724
215.133164,256,1028.594664
152.170419,1000,1030.038454
280.750315,386,1030.283783
134.55048,1000,1031.77732
-8.308915,165,1032.764411
296.116675,236,1032.914711
257.254358,256,1033.078991
243.927034,214,1033.215909
152.220958,1000,1035.282135
249.676881,176,1035.388464
179.253118,1000,1036.832815
23.555551,183,1037.787925
144.280009,1000,1039.262322
266.705956,256,1039.424057
271.734339,247,1039.575149
258.420184,216,1039.704262
148.361132,1000,1041.363275
261.399899,291,1042.416217
263.850851,221,1042.57384
235.095549,196,1042.721468
7.28129,186,1042.849993
310.825,266,1043.028647
227.326612,202,1044.130628
297.196058,231,1044.277425
265.104402,298,1044.46547
274.294276,184,1044.580816
257.793992,193,1044.708578
139.295496,1000,1046.195897
269.131812,192,1047.271965
286.069757,201,1047.39534
278.525741,361,1047.626332
-28.314623,546,1048.747132
311.271608,267,1048.911328
249.593238,227,1049.042008
246.390687,196,1049.16388
245.764195,189,1050.085592
301.300234,258,1050.255661
270.214649,204,1050.387786
298.468464,262,1050.548434
23.912926,127,1050.629605
302.596529,236,1051.557151
198.447423,412,1051.837782
14.488774,133,1051.925576
278.964538,249,1052.091612
272.064451,166,1053.032086
284.250649,229,1053.18605
256.106308,212,1053.328371
143.510523,1000,1054.942656
259.078969,261,1055.097445
245.117104,186,1055.209472
270.227253,203,1056.228429
300.056209,255,1056.392495
318.406088,263,1056.567501
241.055533,241,1056.729152
253.107524,183,1057.722289
314.345281,233,1057.874095
282.636985,160,1057.980587
126.682446,1000,1059.655568
9.900409,119,1059.725283
117.212099,1000,1061.413616
280.414238,253,1061.571028
267.515504,156,1061.669568
283.017659,178,1063.03023
267.966824,211,1063.223471
298.727387,234,1063.428677
52.605384,153,1063.542676
17.60748,152,1063.628109
266.821205,189,1063.741028
291.747723,199,1064.670538
257.56262,197,1064.799257
247.968408,204,1064.923402
282.663951,225,1065.074962
297.942421,199,1065.192249
117.869236,1000,1066.666658
296.107029,203,1067.63924
303.104704,228,1067.778378
289.100322,233,1067.921667
290.789799,151,1068.020227
271.760973,181,1068.129548
285.800138,197,1069.074465
258.834647,190,1069.198981
251.293886,188,1069.311033
158.687453,1000,1070.789183
285.4296,230,1070.933547
281.730154,202,1071.059885
276.487663,160,1071.936422
169.069435,1000,1073.352083
128.445635,1000,1073.990383
263.379375,171,1074.929015
283.651512,210,1075.070791
284.742866,194,1075.186753
283.313885,175,1075.299794
282.960894,211,1075.428266
265.85825,177,1076.387681
291.686789,154,1076.481104
298.53696,222,1076.624758
278.35831,219,1076.754948
255.908148,183,1076.867189
27.992063,151,1077.83385
255.393266,174,1077.942597
272.988112,174,1078.04281
286.252963,232,1078.185449
286.320597,208,1078.315512
264.94316,230,1079.278909
248.67686,194,1079.401711
179.459765,1000,1080.932276
280.478304,198,1081.072861
288.887062,180,1081.191338
156.872034,1000,1082.710238
296.25545,189,1082.828166
28.252479,134,1082.909847
246.512131,184,1083.923498
275.091877,214,1084.056864
265.408467,230,1084.201386
299.757924,237,1084.345943
269.380609,197,1084.464771
258.172477,192,1085.478994
320.98317,266,1085.640221
289.345028,745,1087.173998
261.099798,164,1087.274755
275.29536,281,1087.448114
306.514205,211,1087.581858
280.846192,521,1088.9865
315.714976,212,1089.117945
256.469564,312,1089.308111
298.031402,352,1090.354505
266.010965,215,1090.484595
294.920407,186,1090.594046
293.166312,230,1090.73737
288.097646,196,1090.863584
273.847435,223,1091.870986
311.650464,202,1092.002738
282.128084,182,1092.120392
257.476086,181,1092.239834
269.669055,227,1092.379499
269.845367,219,1093.347523
272.066955,177,1093.455093
251.679945,207,1093.582078
271.877819,215,1093.716792
272.314594,245,1093.883631
285.909628,220,1094.860181
310.24248,244,1095.008243
258.166042,197,1095.129116
265.704814,200,1095.256503
276.167502,152,1095.354292
278.665113,196,1096.278705
297.735656,224,1096.42376
264.05904,211,1096.553585
284.49983,218,1096.685037
271.151013,216,1096.829186
290.875415,262,1097.835001
285.246559,203,1097.965636
255.089344,193,1098.08761
310.322919,265,1098.245336
260.002997,201,1099.226289
245.401052,204,1099.349387
243.239725,161,1099.454206
274.788308,180,1099.564302
305.42412,227,1099.709172
277.222878,170,1099.812955
293.357266,216,1100.866584
291.235829,230,1101.015807
32.140197,128,1101.096376
301.576858,214,1101.237761
300.23668,353,1102.500088
89.551842,170,1102.617373
10.027705,102,1102.686025
270.291836,240,1102.845325
296.737854,172,1102.946965
58.452958,107,1103.012253
308.772806,229,1104.042071
294.799659,159,1104.154729
52.093542,138,1104.25377
54.197996,149,1104.366194
38.745896,144,1104.46098
301.05604,219,1104.611534
293.688734,192,1105.752577
287.116627,230,1105.897935
317.708208,198,1106.02293
32.388653,155,1106.187688
267.845038,144,1106.309182
253.762571,196,1106.436781
256.417444,213,1107.426425
263.623683,215,1107.576433
285.659368,173,1107.685165
282.279032,197,1107.814379
17.626554,112,1107.884987
295.138501,239,1109.166959
18.159116,147,1109.258404
285.25697,227,1109.413207
298.051451,223,1109.564014
294.795938,347,1109.795093
256.636941,179,1110.812869
305.000122,198,1110.941051
294.552176,227,1111.089547
69.144522,138,1111.181779
259.042867,169,1111.299785
151.601601,1000,1112.815448
305.102137,220,1113.978623
62.458647,148,1114.069032
276.326055,154,1114.174014
280.917641,185,1114.290846
306.832805,403,1114.576745
305.449725,224,1115.527909
257.195303,222,1115.677105
286.138792,237,1115.839839
312.560316,226,1116.014339
296.421288,214,1117.04588
255.950945,157,1117.148066
251.862666,186,1117.259203
312.699292,206,1117.380294
294.147948,156,1117.478273
268.267701,192,1117.596688
298.657256,204,1118.560515
311.569475,251,1118.715474
307.798079,196,1118.843018
294.446274,216,1118.970877
303.183266,192,1119.089145
311.158976,236,1120.06282
278.717504,234,1120.20726
280.163899,192,1120.322558
260.529547,192,1120.437418
315.080552,277,1121.413443
252.232899,198,1121.527594
58.74994,136,1121.607626
289.782392,207,1121.739269
290.415426,231,1121.877836
44.815485,151,1121.979909
285.247779,192,1122.960102
280.276817,191,1123.078911
292.839945,220,1123.219546
264.841472,191,1123.336887
282.999012,192,1123.45642
304.772844,282,1124.47801
280.39602,208,1124.599754
279.347026,211,1124.722674
261.74073,193,1124.843094
289.693964,191,1124.956659
281.026018,201,1125.90166
128.721787,1000,1127.539687
291.682079,182,1127.665081
136.611529,1000,1129.685564
259.741793,176,1129.796183
305.161656,208,1129.923061
269.516079,417,1131.069052
275.602053,330,1131.270564
265.787902,167,1131.380952
267.763279,154,1131.481102
268.101914,166,1131.590564
292.044441,209,1132.562383
289.95464,143,1132.651346
282.412185,260,1132.820764
281.198498,154,1132.910638
277.671252,202,1133.029627
250.685249,248,1134.100174
265.798327,212,1134.230586
302.830168,232,1134.365815
81.135882,186,1134.473503
53.29039,157,1134.566772
247.865219,185,1134.685322
264.193122,183,1135.601253
258.81556,177,1135.715149
260.831901,158,1135.814351
284.463766,227,1135.947997
157.561051,1000,1137.484924
284.746936,205,1137.611466
250.692925,186,1138.611609
300.370553,193,1138.729505
281.540643,185,1138.846733
280.176114,183,1138.963174
278.123468,203,1139.091395
305.703916,241,1140.109725
8.192314,95,1140.167715
303.906858,241,1140.315678
301.479859,184,1140.428322
274.650155,230,1140.571551
307.929331,286,1141.551655
231.76383,174,1141.660058
-10.335827,132,1141.739705
293.613291,185,1141.85587
274.165884,284,1142.029128
257.109697,199,1142.955463
299.762619,156,1143.056129
307.735319,209,1143.187752
289.913078,227,1143.331935
291.791285,168,1143.433386
270.132732,188,1143.544154
306.042742,215,1144.466427
297.206277,152,1144.558208
301.741312,200,1144.677021
275.002907,171,1144.783865
317.865251,195,1144.909343
288.900759,229,1145.919169
258.891584,168,1146.022049
280.638345,178,1146.124301
318.375297,198,1146.248502
11.276805,124,1146.322265
293.83706,223,1146.461562
275.698857,188,1147.415244
308.615745,228,1147.560827
245.615,162,1147.659412
269.965058,199,1147.781855
317.831778,237,1147.92252
284.534969,188,1148.820609
266.406178,191,1148.937077
253.767079,188,1149.055818
275.712375,184,1149.169081
276.422576,201,1149.28946
283.722722,213,1150.251825
288.480007,190,1150.366104
300.335812,257,1150.525284
246.038641,184,1150.639006
287.838679,235,1150.787398
57.473784,159,1151.722897
308.95028,218,1151.866566
306.989245,228,1152.0173
282.821662,215,1152.145057
308.042399,216,1152.28991
262.559113,213,1153.339151
289.956818,253,1153.514468
274.840372,186,1153.633875
267.579798,152,1153.737871
138.970757,1000,1155.47308
243.937209,164,1155.57893
155.791454,1000,1157.221925
297.139123,228,1158.20361
261.734094,237,1158.350436
234.348713,178,1158.472934
250.661303,232,1158.636871
56.681313,150,1158.728322
302.062612,787,1160.046005
287.540679,204,1160.170681
241.448948,163,1160.274485
141.625317,1000,1161.742959
254.649679,200,1162.74127
250.839472,545,1163.092828
305.398853,178,1163.201925
262.905628,194,1164.181168
270.810863,186,1164.295516
154.272628,1000,1165.824348
287.446178,279,1165.997943
308.929063,235,1166.168045
287.083712,211,1166.380162
303.439299,233,1167.440881
277.563124,328,1167.633545
285.899774,204,1167.758813
262.659652,340,1167.965649
275.106327,177,1168.939707
273.700998,174,1169.046845
264.873175,191,1169.15766
279.128599,177,1169.259496
248.301882,182,1169.371336
64.769815,173,1170.330775
296.886695,235,1170.470419
264.493172,214,1170.595117
255.245331,171,1170.697505
275.352079,216,1170.827735
277.656352,213,1171.76556
290.180153,525,1172.089079
293.563174,221,1172.21435
275.652475,181,1172.321264
300.022073,226,1173.318063
286.830276,235,1173.459316
261.821801,202,1173.579231
243.081204,204,1173.695774
272.161842,157,1173.781209
272.817772,226,1174.994425
238.574952,171,1175.101267
282.716352,215,1175.237467
296.865865,296,1175.419366
240.40806,191,1176.639714
242.698463,165,1176.737574
278.304461,204,1176.855394
278.379519,235,1176.996137
278.152901,191,1177.109227
274.598606,200,1178.090225
277.898474,162,1178.183923
272.556841,173,1178.286443
167.089535,1000,1179.703834
266.877682,176,1179.803994
315.874103,250,1179.943929
292.235988,152,1180.037526
282.933667,149,1181.184407
250.916949,179,1181.33716
281.466522,247,1181.525558
253.541805,173,1181.674679
252.765441,178,1181.833818
306.665835,237,1183.231234
274.833206,176,1183.33983
288.767174,174,1183.448425
281.097918,172,1183.584245
294.662471,211,1183.769684
291.376311,228,1184.037726
262.94704,237,1185.156875
292.253017,211,1185.281227
245.189105,175,1185.380256
308.483098,213,1185.504247
290.656726,218,1185.63076
257.712076,178,1186.498417
302.111624,251,1186.642493
275.395963,167,1186.735979
318.5938,221,1186.864144
262.569993,153,1186.95415
268.406576,175,1187.828104
285.859409,192,1187.943487
295.495191,264,1188.097759
-10.290106,114,1188.16515
295.255351,221,1188.295061
292.644254,218,1189.183152
240.644653,216,1189.310678
279.682236,201,1189.429073
319.835595,203,1189.553245
293.698227,235,1189.68913
292.756567,257,1190.637807
284.358669,202,1190.760052
6.198303,154,1190.849045
311.783035,170,1190.941485
328.864845,193,1191.050127
218.885204,942,1192.386929
155.968213,1000,1193.750992
310.589575,216,1193.872951
53.205225,146,1194.768263
309.236901,229,1194.905002
296.148202,140,1194.984011
301.995953,212,1195.114696
312.425823,234,1195.25091
290.424545,194,1196.170224
290.654213,173,1196.267875
294.873137,189,1196.379201
264.922288,220,1196.51182
299.800399,216,1196.633429
275.654425,223,1197.585478
284.12911,183,1197.694902
43.154406,153,1197.783482
